1_F_COD_P,1_F_COD_M,ID_MUNICIPIO,ID_UNGS,ID_UTPMP,1_FECHAC,1_ENC_CARGA,1_ENC_REPP,2_PARTIDO,2_LOC,2_NBARRIO_OF,2_NBARRIO_A1,2_NBARRIO_A2,2_AÑO,2_SUP_HA,2_CANT_FLIA,2_TIPO_BARRIO,2_OBS_DUDOSOS,2_TIPO_DUD,2_JUD,2_DIREC,2_REF_BARRIO,UI1,UI1_NUM_PROV,UI1_NUM_DEF,UI1_NEXP,4_E_LIBRE,4_EQUIP_US-H,4_EQUIP_JI,4_EQUIP_EP,4_EQUIP_ES,4_EQUIP_COM,4_EQUIP_ZOOM,4_EQUIP_O,4_TP_COLE,4_TP_FFCC,4_TP_REM-COM,4_ISU_EEMI,4_ISU_EEMC,4_ISU_APUB,4_ISU_AC,4_ISU_AP,4_ISU_RC,4_ISU_EXC,4_ISU_GAS,4_ISU_PAV,4_ISU_CC,4_ISU_PLUV,4_ISU_RR,4_ORG_PART,4_CONT_REF_N,4_CONT_REF_T,4_SAMB_SPROB,4_SAMB_RE,4_SAMB_INUN,4_SAMB_TFERROV,4_SAMB_CSIR,4_SAMB_CIND,4_SAMB_SD,4_SITU_AMB_O,UI3_INF_URB,UI3_INF_URB_FECHA,UI3_CENSO,UI3_CENSO_FECHA,5_PROC_REG,5_ENC_LEG_D2225/95,5_ENC_LEG_D4686/96,5_ENC_LEG_D815/89,5_ENC_LEG_L243374,5_ENC_LEG_L23073,5_ENC_LEG_EXP,5_ENC_LEG_EXP_NUM,5_ENC_LEG_O,5_AI,5_AIPUB_IVIV,5_AIPUB_INF,5_AIPUB_EQUIP,5_ANT_IPUB_O,5_ORG_INAC,5_ORG_INAPROV,5_ORG_INAMUN,5_ORG_IPROG,5_ORG_IFECHA,UI4_PLANO,UI4_PFECHA,UI4_CIRC10,UI4_GEO_PART,UI4_GEO_NUM,UI4_GEO_AÑO,UI4_REG_LEG,UI4_REG_FOLIO,UI4_REG_FECHA,UI4_EPR,UI4_REG_14449,E_REV,Recorridos de la subsecretaría (fecha),OBSERVACIONES,ID_FOLIO,ESTADO
860,002,,,,01/01/2012,sin dato,sin dato,Quilmes,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860002,Validacion y/o completamiento
860,001,,,,01/01/2012,sin dato,sin dato,Quilmes,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860001,Validacion y/o completamiento
630,063,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630063,Validacion y/o completamiento
630,062,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630062,Validacion y/o completamiento
630,061,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630061,Validacion y/o completamiento
630,060,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630060,Validacion y/o completamiento
630,059,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630059,Validacion y/o completamiento
630,058,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630058,Validacion y/o completamiento
630,057,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630057,Validacion y/o completamiento
630,056,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630056,Validacion y/o completamiento
630,055,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630055,Validacion y/o completamiento
630,054,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630054,Validacion y/o completamiento
630,053,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630053,Validacion y/o completamiento
630,052,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630052,Validacion y/o completamiento
630,051,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630051,Validacion y/o completamiento
630,050,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630050,Validacion y/o completamiento
630,049,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630049,Validacion y/o completamiento
630,048,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630048,Validacion y/o completamiento
630,047,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630047,Validacion y/o completamiento
630,046,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630046,Validacion y/o completamiento
630,045,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630045,Validacion y/o completamiento
630,044,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630044,Validacion y/o completamiento
630,043,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630043,Validacion y/o completamiento
630,042,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630042,Validacion y/o completamiento
630,041,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630041,Validacion y/o completamiento
630,040,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630040,Validacion y/o completamiento
630,039,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630039,Validacion y/o completamiento
630,038,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630038,Validacion y/o completamiento
630,037,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630037,Validacion y/o completamiento
630,036,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630036,Validacion y/o completamiento
630,035,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630035,Validacion y/o completamiento
630,034,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630034,Validacion y/o completamiento
630,033,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630033,Validacion y/o completamiento
630,032,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630032,Validacion y/o completamiento
630,031,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630031,Validacion y/o completamiento
630,030,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630030,Validacion y/o completamiento
630,029,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630029,Validacion y/o completamiento
630,028,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630028,Validacion y/o completamiento
630,027,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630027,Validacion y/o completamiento
630,026,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630026,Validacion y/o completamiento
630,025,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630025,Validacion y/o completamiento
630,024,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630024,Validacion y/o completamiento
630,023,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630023,Validacion y/o completamiento
630,022,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630022,Validacion y/o completamiento
630,021,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630021,Validacion y/o completamiento
630,020,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630020,Validacion y/o completamiento
630,019,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630019,Validacion y/o completamiento
630,018,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630018,Validacion y/o completamiento
630,017,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630017,Validacion y/o completamiento
630,016,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630016,Validacion y/o completamiento
630,015,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630015,Validacion y/o completamiento
630,014,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630014,Validacion y/o completamiento
630,013,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630013,Validacion y/o completamiento
630,012,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630012,Validacion y/o completamiento
630,011,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630011,Validacion y/o completamiento
630,010,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630010,Validacion y/o completamiento
630,009,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630009,Validacion y/o completamiento
630,008,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630008,Validacion y/o completamiento
630,007,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630007,Validacion y/o completamiento
630,006,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630006,Validacion y/o completamiento
630,005,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630005,Validacion y/o completamiento
630,004,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630004,Validacion y/o completamiento
630,003,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630003,Validacion y/o completamiento
630,002,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630002,Validacion y/o completamiento
630,001,,,,01/01/2012,sin dato,sin dato,Lomas de Zamora,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630001,Validacion y/o completamiento
700,119,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700119,Validacion y/o completamiento
700,118,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700118,Validacion y/o completamiento
700,117,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700117,Validacion y/o completamiento
700,116,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700116,Validacion y/o completamiento
700,115,,,,01/01/2012,sin dato,sin dato,La Matanza,,sin dato,,,0,0,,sin dato,,,,sin dato,,Mapeo preliminar,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,Sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700115,Validacion y/o completamiento
