1_F_COD_P;1_F_COD_M;ID_MUNICIPIO;ID_UNGS;ID_UTPMP;1_FECHAC;1_ENC_CARGA;1_ENC_REPP;2_PARTIDO;2_LOC;2_NBARRIO_OF;2_NBARRIO_A1;2_NBARRIO_A2;2_AÑO;2_SUP_HA;2_CANT_FLIA;2_TIPO_BARRIO;2_OBS_DUDOSOS;2_TIPO_DUD;2_JUD;2_DIREC;2_REF_BARRIO;UI1;UI1_NUM_PROV;UI1_NUM_DEF;UI1_NEXP;4_E_LIBRE;4_EQUIP_US-H;4_EQUIP_JI;4_EQUIP_EP;4_EQUIP_ES;4_EQUIP_COM;4_EQUIP_ZOOM;4_EQUIP_O;4_TP_COLE;4_TP_FFCC;4_TP_REM-COM;4_ISU_EEMI;4_ISU_EEMC;4_ISU_APUB;4_ISU_AC;4_ISU_AP;4_ISU_RC;4_ISU_EXC;4_ISU_GAS;4_ISU_PAV;4_ISU_CC;4_ISU_PLUV;4_ISU_RR;4_ORG_PART;4_CONT_REF_N;4_CONT_REF_T;4_SAMB_SPROB;4_SAMB_RE;4_SAMB_INUN;4_SAMB_TFERROV;4_SAMB_CSIR;4_SAMB_CIND;4_SAMB_SD;4_SITU_AMB_O;UI3_INF_URB;UI3_INF_URB_FECHA;UI3_CENSO;UI3_CENSO_FECHA;5_PROC_REG;5_ENC_LEG_D2225/95;5_ENC_LEG_D4686/96;5_ENC_LEG_D815/89;5_ENC_LEG_L243374;5_ENC_LEG_L23073;5_ENC_LEG_EXP;5_ENC_LEG_EXP_NUM;5_ENC_LEG_O;5_AI;5_AIPUB_IVIV;5_AIPUB_INF;5_AIPUB_EQUIP;5_ANT_IPUB_O;5_ORG_INAC;5_ORG_INAPROV;5_ORG_INAMUN;5_ORG_IPROG;5_ORG_IFECHA;UI4_PLANO;UI4_PFECHA;UI4_CIRC10;UI4_GEO_PART;UI4_GEO_NUM;UI4_GEO_AÑO;UI4_REG_LEG;UI4_REG_FOLIO;UI4_REG_FECHA;UI4_EPR;UI4_REG_14449;E_REV;Recorridos de la subsecretaría (fecha);OBSERVACIONES;ID_FOLIO;ESTADO
086;0050;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860050;Validacion y/o completamiento
086;0049;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860049;Validacion y/o completamiento
086;0048;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860048;Validacion y/o completamiento
086;0047;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860047;Validacion y/o completamiento
086;0046;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860046;Validacion y/o completamiento
086;0045;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860045;Validacion y/o completamiento
086;0044;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860044;Validacion y/o completamiento
086;0043;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860043;Validacion y/o completamiento
086;0042;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860042;Validacion y/o completamiento
086;0041;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860041;Validacion y/o completamiento
086;0040;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860040;Validacion y/o completamiento
086;0039;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860039;Validacion y/o completamiento
086;0038;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860038;Validacion y/o completamiento
086;0037;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860037;Validacion y/o completamiento
086;0036;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860036;Validacion y/o completamiento
086;0035;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860035;Validacion y/o completamiento
086;0034;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860034;Validacion y/o completamiento
086;0033;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860033;Validacion y/o completamiento
086;0032;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860032;Validacion y/o completamiento
086;0031;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860031;Validacion y/o completamiento
086;0030;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860030;Validacion y/o completamiento
086;0029;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860029;Validacion y/o completamiento
086;0028;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860028;Validacion y/o completamiento
086;0027;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860027;Validacion y/o completamiento
086;0026;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860026;Validacion y/o completamiento
086;0025;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860025;Validacion y/o completamiento
086;0024;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860024;Validacion y/o completamiento
086;0023;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860023;Validacion y/o completamiento
086;0022;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860022;Validacion y/o completamiento
086;0021;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860021;Validacion y/o completamiento
086;0020;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860020;Validacion y/o completamiento
086;0019;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860019;Validacion y/o completamiento
086;0018;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860018;Validacion y/o completamiento
086;0017;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860017;Validacion y/o completamiento
086;0016;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860016;Validacion y/o completamiento
086;0015;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860015;Validacion y/o completamiento
086;0014;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860014;Validacion y/o completamiento
086;0013;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860013;Validacion y/o completamiento
086;0012;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860012;Validacion y/o completamiento
086;0011;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860011;Validacion y/o completamiento
086;0010;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860010;Validacion y/o completamiento
086;0009;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860009;Validacion y/o completamiento
086;0008;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860008;Validacion y/o completamiento
086;0007;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860007;Validacion y/o completamiento
086;0006;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860006;Validacion y/o completamiento
086;0005;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860005;Validacion y/o completamiento
086;0004;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860004;Validacion y/o completamiento
086;0003;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860003;Validacion y/o completamiento
086;0002;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860002;Validacion y/o completamiento
086;0001;;;;01/01/2012;sin dato;sin dato;Quilmes;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0860001;Validacion y/o completamiento
063;0063;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630063;Validacion y/o completamiento
063;0062;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630062;Validacion y/o completamiento
063;0061;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630061;Validacion y/o completamiento
063;0060;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630060;Validacion y/o completamiento
063;0059;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630059;Validacion y/o completamiento
063;0058;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630058;Validacion y/o completamiento
063;0057;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630057;Validacion y/o completamiento
063;0056;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630056;Validacion y/o completamiento
063;0055;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630055;Validacion y/o completamiento
063;0054;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630054;Validacion y/o completamiento
063;0053;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630053;Validacion y/o completamiento
063;0052;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630052;Validacion y/o completamiento
063;0051;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630051;Validacion y/o completamiento
063;0050;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630050;Validacion y/o completamiento
063;0049;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630049;Validacion y/o completamiento
063;0048;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630048;Validacion y/o completamiento
063;0047;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630047;Validacion y/o completamiento
063;0046;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630046;Validacion y/o completamiento
063;0045;;;;01/01/2012;sin dato;sin dato;Lomas de Zamora;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0630045;Validacion y/o completamiento
